Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,DateTime,Year,Month,Hour,Weekday,Delay Category
Thursday,ISLINGTON STATION,PUCSC,0,0,W,BD,5164,2026-01-22 12:03:00,2026,1,12,Thursday,No Delay
Thursday,NORTH YORK CTR STATION,PUOPO,4,7,N,YU,5741,2026-01-22 12:26:00,2026,1,12,Thursday,Small
Thursday,BLOOR STATION,SUAP,0,0,S,YU,0,2026-01-22 12:40:00,2026,1,12,Thursday,No Delay
Thursday,MAIN STREET STATION,MUIS,0,0,Unknown,BD,0,2026-01-22 12:43:00,2026,1,12,Thursday,No Delay
Thursday,JANE STATION,SUO,0,0,Unknown,BD,0,2026-01-22 12:54:00,2026,1,12,Thursday,No Delay
Thursday,BATHURST STATION,MUPAA,3,6,E,BD,5168,2026-01-22 13:03:00,2026,1,13,Thursday,Small
Thursday,YORK MILLS STATION,MUIRS,0,0,S,YU,5811,2026-01-22 13:07:00,2026,1,13,Thursday,No Delay
Thursday,WELLESLEY STATION,PUMEL,0,0,Unknown,YU,0,2026-01-22 13:19:00,2026,1,13,Thursday,No Delay
Thursday,WILSON TO YORKDALE,PUTO,26,29,S,YU,5611,2026-01-22 13:25:00,2026,1,13,Thursday,Severe
Thursday,UNION STATION TO ST AN,MUPAA,6,9,N,YU,5866,2026-01-22 14:02:00,2026,1,14,Thursday,Medium
Thursday,DONLANDS STATION,SUO,0,0,Unknown,BD,0,2026-01-22 14:09:00,2026,1,14,Thursday,No Delay
Thursday,DONLANDS STATION,MUCL,3,6,W,BD,0,2026-01-22 14:42:00,2026,1,14,Thursday,Small
Thursday,QUEEN STATION,SUO,0,0,Unknown,YU,0,2026-01-22 15:17:00,2026,1,15,Thursday,No Delay
Thursday,DONLANDS STATION,MUTO,3,6,W,BD,0,2026-01-22 15:22:00,2026,1,15,Thursday,Small
Thursday,EGLINTON STATION,SUO,3,6,S,YU,5966,2026-01-22 15:45:00,2026,1,15,Thursday,Small
Thursday,UNION STATION TO ST AN,MUPAA,3,6,N,YU,5761,2026-01-22 16:09:00,2026,1,16,Thursday,Small
Thursday,BLOOR STATION,SUDP,3,6,S,YU,5931,2026-01-22 16:12:00,2026,1,16,Thursday,Small
Thursday,ST PATRICK STATION,PUMST,0,0,Unknown,YU,0,2026-01-22 16:21:00,2026,1,16,Thursday,No Delay
Thursday,SHEPPARD WEST STATION,PUMEL,0,0,Unknown,YU,0,2026-01-22 16:33:00,2026,1,16,Thursday,No Delay
Thursday,ST ANDREW STATION,PUOPO,3,6,N,YU,5811,2026-01-22 16:34:00,2026,1,16,Thursday,Small
Thursday,LAWRENCE STATION,MUIR,8,11,N,YU,5546,2026-01-22 16:37:00,2026,1,16,Thursday,Medium
Thursday,ST GEORGE YUS STATION,MUO,4,7,N,YU,5676,2026-01-22 16:58:00,2026,1,16,Thursday,Small
Thursday,PIONEER VILLAGE STATIO,PUMEL,0,0,Unknown,YU,0,2026-01-22 17:02:00,2026,1,17,Thursday,No Delay
Thursday,WELLESLEY STATION,SUO,0,0,N,YU,0,2026-01-22 17:10:00,2026,1,17,Thursday,No Delay
Thursday,KIPLING STATION,PUTIS,3,5,E,BD,5011,2026-01-22 17:17:00,2026,1,17,Thursday,Small
Thursday,MUSEUM STATION,MUDD,11,13,N,YU,5601,2026-01-22 17:17:00,2026,1,17,Thursday,Medium
Thursday,VMC STATION,MUPAA,0,0,S,YU,5816,2026-01-22 17:23:00,2026,1,17,Thursday,No Delay
Thursday,KENNEDY BD STATION,SUG,3,6,W,BD,5264,2026-01-22 17:23:00,2026,1,17,Thursday,Small
Thursday,WOODBINE STATION,TUS,3,5,E,BD,5241,2026-01-22 17:29:00,2026,1,17,Thursday,Small
Thursday,CASTLE FRANK STATION,MUPAA,0,0,W,BD,5016,2026-01-22 17:37:00,2026,1,17,Thursday,No Delay
Thursday,ST CLAIR WEST STATION,SUEAS,11,13,N,YU,5486,2026-01-22 17:45:00,2026,1,17,Thursday,Medium
Thursday,COXWELL STATION,TUNIP,3,5,W,BD,5146,2026-01-22 18:14:00,2026,1,18,Thursday,Small
Thursday,BROADVIEW STATION,SUDP,3,5,E,BD,5072,2026-01-22 18:26:00,2026,1,18,Thursday,Small
Thursday,QUEEN STATION,MUIS,0,0,Unknown,YU,0,2026-01-22 18:30:00,2026,1,18,Thursday,No Delay
Thursday,BLOOR STATION,SUO,0,0,Unknown,YU,0,2026-01-22 18:48:00,2026,1,18,Thursday,No Delay
Thursday,WOODBINE STATION,EUSC,0,0,E,BD,5049,2026-01-22 18:49:00,2026,1,18,Thursday,No Delay
Thursday,FINCH WEST STATION,SUAP,6,8,S,YU,5801,2026-01-22 19:14:00,2026,1,19,Thursday,Medium
Thursday,LANSDOWNE STATION,SUDP,4,7,W,BD,5360,2026-01-22 19:23:00,2026,1,19,Thursday,Small
Thursday,PAPE STATION,MUPAA,0,0,E,BD,5129,2026-01-22 19:24:00,2026,1,19,Thursday,No Delay
Thursday,CEDARVALE YU STATION,MUIS,0,0,Unknown,YU,0,2026-01-22 19:31:00,2026,1,19,Thursday,No Delay
Thursday,DUFFERIN STATION,EUSC,0,0,E,BD,5161,2026-01-22 19:42:00,2026,1,19,Thursday,No Delay
Thursday,VICTORIA PARK STATION-,MUSC,0,0,W,BD,5176,2026-01-22 20:42:00,2026,1,20,Thursday,No Delay
Thursday,MAIN STREET STATION,PUMEL,0,0,Unknown,BD,0,2026-01-22 21:25:00,2026,1,21,Thursday,No Delay
Thursday,OSGOODE STATION,MUIRS,0,0,S,YU,5646,2026-01-22 21:27:00,2026,1,21,Thursday,No Delay
Thursday,ST GEORGE YUS STATION,SUUT,13,16,N,YU,5761,2026-01-22 22:00:00,2026,1,22,Thursday,Medium
Thursday,WOODBINE STATION,EUSC,0,0,E,BD,5036,2026-01-22 22:01:00,2026,1,22,Thursday,No Delay
Thursday,ST GEORGE BD STATION,SUO,7,11,W,BD,5257,2026-01-22 22:07:00,2026,1,22,Thursday,Medium
Thursday,ST CLAIR STATION,MUIR,12,17,N,YU,5546,2026-01-22 22:22:00,2026,1,22,Thursday,Medium
Thursday,UNION STATION,SUDP,0,0,Unknown,YU,0,2026-01-22 22:23:00,2026,1,22,Thursday,No Delay
Thursday,MAIN STREET STATION,MUIS,0,0,Unknown,BD,0,2026-01-22 22:23:00,2026,1,22,Thursday,No Delay
Thursday,DUFFERIN STATION,PUMEL,0,0,Unknown,BD,0,2026-01-22 22:28:00,2026,1,22,Thursday,No Delay
Thursday,FINCH STATION,PUMEL,0,0,Unknown,YU,0,2026-01-22 22:33:00,2026,1,22,Thursday,No Delay
Thursday,SPADINA BD STATION,MUIS,0,0,E,BD,5043,2026-01-22 22:54:00,2026,1,22,Thursday,No Delay
Thursday,LINE 1 YONGE UNIVERSIT,MUCP,0,0,Unknown,YU,0,2026-01-22 23:00:00,2026,1,23,Thursday,No Delay
Thursday,ROSEDALE STATION,SUDP,6,9,S,YU,5906,2026-01-22 23:14:00,2026,1,23,Thursday,Medium
Thursday,SPADINA BD STATION,MUIRS,0,0,W,BD,5051,2026-01-22 23:27:00,2026,1,23,Thursday,No Delay
Thursday,SPADINA BD STATION,MUIRS,0,0,W,BD,0,2026-01-22 23:28:00,2026,1,23,Thursday,No Delay
Thursday,ISLINGTON STATION,MUSC,0,0,E,BD,5099,2026-01-22 23:35:00,2026,1,23,Thursday,No Delay
Thursday,WARDEN STATION,MUSC,0,0,E,BD,5101,2026-01-22 00:09:00,2026,1,0,Thursday,No Delay
Thursday,YORK UNIVERSITY STATIO,MUPAA,3,8,N,YU,5866,2026-01-22 01:09:00,2026,1,1,Thursday,Small
Thursday,DONLANDS STATION,PUMEL,0,0,Unknown,BD,0,2026-01-22 01:35:00,2026,1,1,Thursday,No Delay
Thursday,DOWNSVIEW PARK STATION,SUDP,6,11,S,YU,5986,2026-01-22 01:39:00,2026,1,1,Thursday,Medium
Thursday,ISLINGTON STATION,PUTIS,0,0,E,BD,5235,2026-01-22 01:49:00,2026,1,1,Thursday,No Delay
Thursday,DON MILLS STATION,PUOPO,0,0,W,SHP,6186,2026-01-22 16:41:00,2026,1,16,Thursday,No Delay
Thursday,DON MILLS STATION,SUDP,5,10,W,SHP,6196,2026-01-22 00:15:00,2026,1,0,Thursday,Small
Friday,SPADINA BD STATION,MUIRS,0,0,Unknown,BD,0,2026-01-23 03:01:00,2026,1,3,Friday,No Delay
Friday,UNION STATION,MUIS,0,0,Unknown,YU,0,2026-01-23 03:18:00,2026,1,3,Friday,No Delay
Friday,UNION STATION,SUDP,0,0,Unknown,YU,0,2026-01-23 03:52:00,2026,1,3,Friday,No Delay
Friday,KIPLING STATION,PUSIS,0,0,E,BD,5235,2026-01-23 04:04:00,2026,1,4,Friday,No Delay
Friday,NORTH YORK CTR STATION,MUO,0,0,N,YU,5626,2026-01-23 05:30:00,2026,1,5,Friday,No Delay
Friday,ST PATRICK STATION,MUIE,0,0,Unknown,YU,0,2026-01-23 05:30:00,2026,1,5,Friday,No Delay
Friday,SPADINA BD STATION,SUO,0,0,Unknown,BD,0,2026-01-23 05:46:00,2026,1,5,Friday,No Delay
Friday,KING STATION,PUTO,6,0,N,YU,5706,2026-01-23 06:02:00,2026,1,6,Friday,Medium
Friday,SHEPPARD WEST STATION,MUWEA,3,6,N,YU,6051,2026-01-23 06:29:00,2026,1,6,Friday,Small
Friday,CEDARVALE YU STATION,MUDD,3,5,S,YU,6116,2026-01-23 06:39:00,2026,1,6,Friday,Small
Friday,KENNEDY BD STATION,MUSC,0,0,W,BD,5205,2026-01-23 06:49:00,2026,1,6,Friday,No Delay
Friday,ST CLAIR STATION,MUD,0,0,N,YU,5531,2026-01-23 06:56:00,2026,1,6,Friday,No Delay
Friday,CHRISTIE STATION,MUSC,0,0,W,BD,5313,2026-01-23 07:06:00,2026,1,7,Friday,No Delay
Friday,WARDEN STATION,EUSC,0,0,W,BD,5009,2026-01-23 07:28:00,2026,1,7,Friday,No Delay
Friday,ST PATRICK STATION,SUDP,0,0,N,YU,5696,2026-01-23 07:29:00,2026,1,7,Friday,No Delay
Friday,WARDEN STATION,TUMVS,14,16,W,BD,5051,2026-01-23 07:46:00,2026,1,7,Friday,Medium
Friday,ST GEORGE BD STATION,MUDD,7,9,W,BD,5253,2026-01-23 08:16:00,2026,1,8,Friday,Medium
Friday,UNION STATION,MUPR1,112,114,N,YU,5831,2026-01-23 08:43:00,2026,1,8,Friday,Severe
Friday,GLENCAIRN STATION,MUI,12,14,N,YU,5981,2026-01-23 08:49:00,2026,1,8,Friday,Medium
Friday,FINCH STATION,SUAE,0,0,Unknown,YU,0,2026-01-23 08:59:00,2026,1,8,Friday,No Delay
Friday,ST CLAIR STATION,PUMST,0,0,Unknown,YU,0,2026-01-23 09:00:00,2026,1,9,Friday,No Delay
Friday,ST GEORGE BD STATION,MUO,0,0,E,BD,5133,2026-01-23 09:06:00,2026,1,9,Friday,No Delay
Friday,KENNEDY BD STATION,MUSC,0,0,W,BD,5031,2026-01-23 10:08:00,2026,1,10,Friday,No Delay
Friday,VICTORIA PARK STATION,PUCSS,0,0,E,BD,5087,2026-01-23 10:10:00,2026,1,10,Friday,No Delay
Friday,ST PATRICK STATION,MUPAA,3,7,N,YU,5421,2026-01-23 10:34:00,2026,1,10,Friday,Small
Friday,CHESTER STATION,SUO,0,0,E,Unknown,0,2026-01-23 10:42:00,2026,1,10,Friday,No Delay
Friday,SHEPPARD STATION,PUOPO,5,9,S,YU,5486,2026-01-23 11:22:00,2026,1,11,Friday,Small
Friday,YORK MILLS STATION,PUOPO,4,8,S,YU,5486,2026-01-23 11:28:00,2026,1,11,Friday,Small
Friday,KEELE STATION,MUSC,0,0,W,BD,5127,2026-01-23 11:45:00,2026,1,11,Friday,No Delay
Friday,YORK MILLS STATION,EUO,7,10,S,YU,5861,2026-01-23 12:07:00,2026,1,12,Friday,Medium
Friday,COXWELL STATION,MUIRS,0,0,Unknown,YU,0,2026-01-23 12:11:00,2026,1,12,Friday,No Delay
Friday,YORKDALE STATION,MUPAA,0,0,N,YU,5786,2026-01-23 12:12:00,2026,1,12,Friday,No Delay
Friday,FINCH STATION,EUNT,0,0,Unknown,YU,5401,2026-01-23 12:20:00,2026,1,12,Friday,No Delay
Friday,BLOOR DANFORTH,MUO,0,0,Unknown,BD,0,2026-01-23 12:35:00,2026,1,12,Friday,No Delay
Friday,YONGE BD STATION,SUUT,5,8,E,BD,5156,2026-01-23 13:31:00,2026,1,13,Friday,Small
Friday,KEELE STATION,MUD,0,0,W,BD,5051,2026-01-23 14:08:00,2026,1,14,Friday,No Delay
Friday,LANSDOWNE STATION,MUI,9,11,W,BD,5090,2026-01-23 14:49:00,2026,1,14,Friday,Medium
Friday,SHEPPARD WEST STATION,SUO,0,0,Unknown,YU,0,2026-01-23 14:54:00,2026,1,14,Friday,No Delay
Friday,WILSON STATION,EUBO,3,3,N,YU,5411,2026-01-23 15:10:00,2026,1,15,Friday,Small
Friday,COLLEGE STATION,PUOPO,0,0,S,YU,6046,2026-01-23 15:28:00,2026,1,15,Friday,No Delay
Friday,FINCH STATION,SUDP,0,0,Unknown,YU,0,2026-01-23 15:32:00,2026,1,15,Friday,No Delay
Friday,KENNEDY BD STATION,SUAP,0,0,Unknown,BD,0,2026-01-23 15:39:00,2026,1,15,Friday,No Delay
Friday,SPADINA BD STATION,MUIR,7,9,E,BD,5142,2026-01-23 15:45:00,2026,1,15,Friday,Medium
Friday,BATHURST STATION,MUIS,0,0,Unknown,BD,0,2026-01-23 15:56:00,2026,1,15,Friday,No Delay
Friday,ST CLAIR WEST STATION,MUPAA,4,7,N,YU,6106,2026-01-23 16:05:00,2026,1,16,Friday,Small
Friday,DUFFERIN STATION,MUIRS,0,0,Unknown,BD,0,2026-01-23 16:19:00,2026,1,16,Friday,No Delay
Friday,DAVISVILLE BUILD UP,PUSIS,3,6,S,YU,5701,2026-01-23 16:28:00,2026,1,16,Friday,Small
Friday,BATHURST STATION,PUMEL,0,0,Unknown,BD,0,2026-01-23 16:54:00,2026,1,16,Friday,No Delay
Friday,YORKDALE STATION,MUWEA,5,8,S,YU,5446,2026-01-23 16:58:00,2026,1,16,Friday,Small
Friday,ROSEDALE STATION,MUIR,6,8,N,YU,5646,2026-01-23 17:23:00,2026,1,17,Friday,Medium
Friday,ST CLAIR WEST STATION,MUD,0,0,S,YU,5471,2026-01-23 17:55:00,2026,1,17,Friday,No Delay
Friday,BLOOR STATION,MUPAA,3,5,N,YU,5426,2026-01-23 17:56:00,2026,1,17,Friday,Small
Friday,FINCH STATION,MUIS,0,0,Unknown,YU,0,2026-01-23 18:05:00,2026,1,18,Friday,No Delay
Friday,DAVISVILLE YARD,TUCC,0,0,Unknown,YU,0,2026-01-23 18:17:00,2026,1,18,Friday,No Delay
Friday,LAWRENCE STATION,EUBK,54,56,N,YU,5456,2026-01-23 18:24:00,2026,1,18,Friday,Severe
Friday,SHERBOURNE STATION,MUO,4,6,E,BD,5325,2026-01-23 18:41:00,2026,1,18,Friday,Small
Friday,ST GEORGE YUS STATION,SUDP,8,10,S,YU,5941,2026-01-23 19:07:00,2026,1,19,Friday,Medium
Friday,BROADVIEW STATION,MUIS,0,0,Unknown,BD,0,2026-01-23 19:11:00,2026,1,19,Friday,No Delay
Friday,ST ANDREW STATION,SUDP,7,9,S,YU,5941,2026-01-23 19:20:00,2026,1,19,Friday,Medium
Friday,QUEEN STATION,SUUT,0,0,N,YU,0,2026-01-23 19:30:00,2026,1,19,Friday,No Delay
Friday,PAPE STATION,MUSAN,3,6,E,BD,5227,2026-01-23 19:42:00,2026,1,19,Friday,Small
Friday,ST ANDREW STATION,MUI,10,12,S,YU,5804,2026-01-23 20:02:00,2026,1,20,Friday,Medium
Friday,TMU STATION,SUO,0,0,Unknown,YU,0,2026-01-23 20:13:00,2026,1,20,Friday,No Delay
Friday,KEELE STATION,PUMEL,0,0,Unknown,BD,0,2026-01-23 21:11:00,2026,1,21,Friday,No Delay
Friday,VMC STATION,SUAE,0,0,Unknown,YU,0,2026-01-23 21:30:00,2026,1,21,Friday,No Delay
Friday,UNION STATION,SUO,0,0,Unknown,YU,0,2026-01-23 21:55:00,2026,1,21,Friday,No Delay
Friday,YONGE-UNIVERSITY AND B,MUO,0,0,Unknown,YU/BD,0,2026-01-23 22:00:00,2026,1,22,Friday,No Delay
Friday,YONGE-UNIVERSITY AND B,MUO,0,0,Unknown,YU/BD,0,2026-01-23 22:00:00,2026,1,22,Friday,No Delay
Friday,YONGE BD STATION,SUPOL,3,8,W,BD,5122,2026-01-23 22:05:00,2026,1,22,Friday,Small
Friday,TMU STATION,SUDP,0,0,Unknown,Unknown,0,2026-01-23 22:14:00,2026,1,22,Friday,No Delay
Friday,PIONEER VILLAGE STATIO,PUMEL,0,0,Unknown,YU,0,2026-01-23 22:15:00,2026,1,22,Friday,No Delay
Friday,DAVISVILLE STATION,SUDP,4,7,N,YU,5556,2026-01-23 22:17:00,2026,1,22,Friday,Small
Friday,WELLESLEY STATION,SUAE,0,0,Unknown,YU,0,2026-01-23 22:39:00,2026,1,22,Friday,No Delay
Friday,ST GEORGE YUS STATION,SUDP,8,13,N,YU,5541,2026-01-23 22:55:00,2026,1,22,Friday,Medium
Friday,KENNEDY BD STATION,MUIR,3,8,W,YU,5356,2026-01-23 23:17:00,2026,1,23,Friday,Small
Friday,ST ANDREW TO ST GEORGE,MUO,0,0,Unknown,YU,0,2026-01-23 23:29:00,2026,1,23,Friday,No Delay
Friday,BROADVIEW STATION,MUPAA,0,0,W,BD,5031,2026-01-23 23:43:00,2026,1,23,Friday,No Delay
Friday,WARDEN STATION,MUSC,0,0,E,BD,5156,2026-01-23 23:53:00,2026,1,23,Friday,No Delay
Friday,KING STATION,MUIRS,0,0,N,YU,0,2026-01-23 00:43:00,2026,1,0,Friday,No Delay
Friday,WOODBINE STATION,SUO,3,8,E,BD,5220,2026-01-23 00:53:00,2026,1,0,Friday,Small
Friday,ST GEORGE YUS STATION,SUDP,5,10,Unknown,YU,6086,2026-01-23 01:04:00,2026,1,1,Friday,Small
Friday,VMC STATION,EUBK,5,10,S,YU,5611,2026-01-23 01:08:00,2026,1,1,Friday,Small
Friday,VMC STATION,TUO,5,10,S,YU,5611,2026-01-23 01:08:00,2026,1,1,Friday,Small
Friday,WARDEN STATION,MUTO,5,10,W,BD,5230,2026-01-23 01:34:00,2026,1,1,Friday,Small
Friday,MAIN STREET STATION,MUIRS,0,0,E,BD,0,2026-01-23 01:34:00,2026,1,1,Friday,No Delay
Friday,SPADINA BD STATION,SUDP,0,0,E,BD,5251,2026-01-23 01:38:00,2026,1,1,Friday,No Delay
Friday,SPADINA YUS STATION,SUO,0,0,N,YU,5811,2026-01-23 01:41:00,2026,1,1,Friday,No Delay
Friday,BATHURST STATION,MUPAA,0,0,W,BD,5122,2026-01-23 01:43:00,2026,1,1,Friday,No Delay
Friday,ST GEORGE BD STATION,MUPAA,0,0,E,BD,5206,2026-01-23 01:52:00,2026,1,1,Friday,No Delay
Friday,SHEPPARD-YONGE STATION,TUCC,5,10,E,SHP,6176,2026-01-23 15:00:00,2026,1,15,Friday,Small
Saturday,PIONEER VILLAGE STATIO,MUIS,0,0,N,YU,5811,2026-01-24 02:13:00,2026,1,2,Saturday,No Delay
Saturday,LAWRENCE STATION,MUIS,0,0,Unknown,YU,0,2026-01-24 02:43:00,2026,1,2,Saturday,No Delay
Saturday,GREENWOOD CARHOUSE,MUO,0,0,Unknown,BD,5249,2026-01-24 04:58:00,2026,1,4,Saturday,No Delay
Saturday,LINE 1 YONGE-UNIVERSIT,MUCP,0,0,Unknown,YU,0,2026-01-24 05:50:00,2026,1,5,Saturday,No Delay
Saturday,SPADINA BD STATION,TUS,3,8,E,BD,5245,2026-01-24 06:22:00,2026,1,6,Saturday,Small
Saturday,KENNEDY BD STATION,PUSNT,3,8,E,BD,5088,2026-01-24 07:00:00,2026,1,7,Saturday,Small
Saturday,YONGE BD STATION,SUDP,0,0,Unknown,BD,0,2026-01-24 07:13:00,2026,1,7,Saturday,No Delay
Saturday,WARDEN STATION,PUSIS,3,8,E,BD,5251,2026-01-24 07:35:00,2026,1,7,Saturday,Small
Saturday,WARDEN STATION,PUSIS,3,8,E,BD,5043,2026-01-24 07:42:00,2026,1,7,Saturday,Small
Saturday,VMC STATION,EUBK,5,10,S,YU,5611,2026-01-24 07:45:00,2026,1,7,Saturday,Small
Saturday,CHRISTIE STATION,TUS,3,8,E,BD,5245,2026-01-24 08:09:00,2026,1,8,Saturday,Small
Saturday,QUEEN STATION,EUNT,3,8,N,YU,5466,2026-01-24 08:20:00,2026,1,8,Saturday,Small
Saturday,VICTORIA PARK STATION,PUSIS,3,8,W,BD,5231,2026-01-24 08:29:00,2026,1,8,Saturday,Small
Saturday,EGLINTON STATION,MUPLB,35,41,N,YU,6041,2026-01-24 08:37:00,2026,1,8,Saturday,Severe
Saturday,UNION STATION,MUIS,0,0,Unknown,YU,0,2026-01-24 08:50:00,2026,1,8,Saturday,No Delay
Saturday,OSSINGTON STATION,MUIE,3,8,W,BD,5088,2026-01-24 09:15:00,2026,1,9,Saturday,Small
Saturday,KEELE STATION,PUEO,0,0,W,BD,5044,2026-01-24 09:28:00,2026,1,9,Saturday,No Delay
Saturday,GREENWOOD STATION,TUNIP,6,10,E,BD,5183,2026-01-24 10:46:00,2026,1,10,Saturday,Medium
Saturday,VICTORIA PARK STATION,MUSC,0,0,W,BD,5187,2026-01-24 10:49:00,2026,1,10,Saturday,No Delay
Saturday,WARDEN STATION,EUSC,0,0,W,BD,5280,2026-01-24 11:09:00,2026,1,11,Saturday,No Delay
Saturday,BAY STATION,MUDD,10,15,E,BD,5220,2026-01-24 11:13:00,2026,1,11,Saturday,Medium
Saturday,LINE 2 BLOOR DANFORTH,MUO,0,0,Unknown,BD,0,2026-01-24 11:59:00,2026,1,11,Saturday,No Delay
Saturday,GREENWOOD CARHOUSE,MUIE,0,0,Unknown,Unknown,0,2026-01-24 12:04:00,2026,1,12,Saturday,No Delay
Saturday,CHRISTIE STATION,SUO,0,0,E,BD,0,2026-01-24 12:29:00,2026,1,12,Saturday,No Delay
Saturday,BAY STATION,PUMEL,0,0,Unknown,BD,0,2026-01-24 12:36:00,2026,1,12,Saturday,No Delay
Saturday,WOODBINE STATION,EUSC,0,0,E,BD,5263,2026-01-24 12:41:00,2026,1,12,Saturday,No Delay
Saturday,YONGE BD STATION,PUMEL,0,0,Unknown,BD,0,2026-01-24 12:42:00,2026,1,12,Saturday,No Delay
Saturday,BAY STATION,PUMEL,0,0,Unknown,BD,0,2026-01-24 12:59:00,2026,1,12,Saturday,No Delay
Saturday,RUNNYMEDE STATION,TUMVS,4,8,W,BD,5189,2026-01-24 13:06:00,2026,1,13,Saturday,Small
Saturday,OLD MILL STATION,TUO,4,8,W,BD,5189,2026-01-24 13:12:00,2026,1,13,Saturday,Small
Saturday,WARDEN STATION,MUSC,0,0,E,BD,5156,2026-01-24 13:47:00,2026,1,13,Saturday,No Delay
Saturday,YONGE BD STATION,PUTDN,9,13,E,BD,5170,2026-01-24 15:41:00,2026,1,15,Saturday,Medium
Saturday,YONGE BD STATION,MUSC,0,0,E,BD,5170,2026-01-24 15:46:00,2026,1,15,Saturday,No Delay
Saturday,FINCH WEST STATION,SUDP,0,0,Unknown,YU,0,2026-01-24 16:00:00,2026,1,16,Saturday,No Delay
Saturday,UNION STATION,SUO,0,0,Unknown,YU,0,2026-01-24 16:39:00,2026,1,16,Saturday,No Delay
Saturday,ST GEORGE YUS STATION,MUIR,3,8,S,YU,5816,2026-01-24 16:49:00,2026,1,16,Saturday,Small
Saturday,NORTH YORK CTR STATION,MUIRS,0,0,N,YU,5656,2026-01-24 16:54:00,2026,1,16,Saturday,No Delay
Saturday,KING STATION,SUDP,5,11,N,YU,6066,2026-01-24 16:58:00,2026,1,16,Saturday,Small
Saturday,YORK UNIVERSITY STATIO,MUPAA,0,0,N,YU,5666,2026-01-24 17:04:00,2026,1,17,Saturday,No Delay
Saturday,LAWRENCE WEST STATION,PUOPO,0,0,S,YU,5776,2026-01-24 17:44:00,2026,1,17,Saturday,No Delay
Saturday,OLD MILL STATION,EUSC,0,0,E,BD,5263,2026-01-24 17:44:00,2026,1,17,Saturday,No Delay
Saturday,ST GEORGE YUS STATION,EUDO,7,12,N,YU,5811,2026-01-24 18:18:00,2026,1,18,Saturday,Medium
Saturday,UNION STATION,SUAP,0,0,Unknown,YU,0,2026-01-24 18:55:00,2026,1,18,Saturday,No Delay
Saturday,BLOOR STATION,PUMST,0,0,Unknown,YU,0,2026-01-24 19:32:00,2026,1,19,Saturday,No Delay
Saturday,ROSEDALE STATION,SUUT,15,21,S,YU,5896,2026-01-24 19:42:00,2026,1,19,Saturday,Medium
Saturday,YORK UNIVERSITY STATIO,SUDP,6,11,N,YU,5641,2026-01-24 20:15:00,2026,1,20,Saturday,Medium
Saturday,KENNEDY BD STATION,MUIS,0,0,Unknown,BD,0,2026-01-24 20:29:00,2026,1,20,Saturday,No Delay
Saturday,ISLINGTON STATION,MUIS,0,0,Unknown,BD,0,2026-01-24 20:30:00,2026,1,20,Saturday,No Delay
Saturday,COXWELL STATION,MUIR,0,0,E,BD,5251,2026-01-24 20:32:00,2026,1,20,Saturday,No Delay
Saturday,YORKDALE STATION,SUO,3,8,S,YU,5776,2026-01-24 20:37:00,2026,1,20,Saturday,Small
Saturday,SHEPPARD WEST STATION,SUO,4,9,N,YU,5421,2026-01-24 20:42:00,2026,1,20,Saturday,Small
Saturday,KIPLING STATION,SUPOL,0,0,W,BD,5364,2026-01-24 21:13:00,2026,1,21,Saturday,No Delay
Saturday,SHEPPARD STATION,SUO,0,0,Unknown,YU,0,2026-01-24 21:25:00,2026,1,21,Saturday,No Delay
Saturday,GREENWOOD CAR HOUSE,SUG,0,0,Unknown,Unknown,5339,2026-01-24 21:33:00,2026,1,21,Saturday,No Delay
Saturday,ROSEDALE STATION,MUPAA,0,0,N,YU,6071,2026-01-24 21:50:00,2026,1,21,Saturday,No Delay
Saturday,YONGE UNIVERSITY AND B,MUO,0,0,Unknown,YU/BD,0,2026-01-24 22:00:00,2026,1,22,Saturday,No Delay
Saturday,KENNEDY BD STATION,MUPLC,0,0,Unknown,BD,0,2026-01-24 22:07:00,2026,1,22,Saturday,No Delay
Saturday,HIGH PARK STATION,SUG,0,0,Unknown,BD,0,2026-01-24 22:20:00,2026,1,22,Saturday,No Delay
Saturday,VICTORIA PARK STATION,PUMEL,0,0,W,BD,5157,2026-01-24 22:25:00,2026,1,22,Saturday,No Delay
Saturday,WELLESLEY STATION,SUUT,9,15,S,YU,5876,2026-01-24 00:04:00,2026,1,0,Saturday,Medium
Saturday,LAWRENCE STATION,SUDP,0,0,N,YU,5731,2026-01-24 00:08:00,2026,1,0,Saturday,No Delay
Saturday,KING STATION,MUIRS,0,0,Unknown,YU,0,2026-01-24 00:12:00,2026,1,0,Saturday,No Delay
Saturday,FINCH STATION,SUDP,0,0,Unknown,YU,0,2026-01-24 00:17:00,2026,1,0,Saturday,No Delay
Saturday,KIPLING STATION,EUSC,0,0,E,BD,5170,2026-01-24 00:30:00,2026,1,0,Saturday,No Delay
Saturday,SHEPPARD WEST STATION,SUDP,0,0,Unknown,YU,0,2026-01-24 00:43:00,2026,1,0,Saturday,No Delay
Saturday,CEDARVALE YU STATION,MUIS,0,0,Unknown,YU,0,2026-01-24 00:48:00,2026,1,0,Saturday,No Delay
Saturday,QUEEN STATION,SUDP,0,0,Unknown,YU,0,2026-01-24 00:50:00,2026,1,0,Saturday,No Delay
Saturday,DONLANDS STATION,SUUT,0,0,E,BD,0,2026-01-24 01:07:00,2026,1,1,Saturday,No Delay
